"service_id","date","exception_type"
"650950U","20251206","1"
"650950U","20251213","1"
"650950U","20251220","1"
"650950U","20251227","1"
"650951U","20251011","1"
"650951U","20251018","1"
"650951U","20251025","1"
"650951U","20251101","2"
"650951U","20251108","1"
"650951U","20251115","1"
"650951U","20251122","1"
"650951U","20251129","1"
"650951U","20251206","1"
"650951U","20251213","1"
"650951U","20251220","1"
"650951U","20251227","1"
"650953U","20251011","1"
"650953U","20251018","1"
"650953U","20251025","1"
"650953U","20251101","2"
"650953U","20251108","1"
"650953U","20251115","1"
"650953U","20251122","1"
"650953U","20251129","1"
"650953U","20251206","1"
"650953U","20251213","1"
"650953U","20251220","1"
"650953U","20251227","1"
"650992U","20251009","1"
"650992U","20251010","1"
"650992U","20251013","1"
"650992U","20251014","1"
"650992U","20251015","1"
"650992U","20251016","1"
"650992U","20251017","1"
"650992U","20251020","1"
"650992U","20251021","1"
"650992U","20251022","1"
"650992U","20251023","1"
"650992U","20251024","1"
"650992U","20251027","1"
"650992U","20251028","1"
"650992U","20251029","1"
"650992U","20251030","1"
"650992U","20251031","1"
"650992U","20251103","1"
"650992U","20251104","1"
"650992U","20251105","1"
"650992U","20251106","1"
"650992U","20251107","1"
"650992U","20251110","1"
"650992U","20251111","1"
"650992U","20251112","1"
"650992U","20251113","1"
"650992U","20251114","1"
"650992U","20251117","1"
"650992U","20251118","1"
"650992U","20251119","1"
"650992U","20251120","1"
"650992U","20251121","1"
"650992U","20251124","1"
"650992U","20251125","1"
"650992U","20251126","1"
"650992U","20251127","1"
"650992U","20251128","1"
"650992U","20251201","1"
"650992U","20251202","1"
"650992U","20251203","1"
"650992U","20251204","1"
"650992U","20251205","1"
"650992U","20251208","2"
"650992U","20251209","1"
"650992U","20251210","1"
"650992U","20251211","1"
"650992U","20251212","1"
"650992U","20251215","1"
"650992U","20251216","1"
"650992U","20251217","1"
"650992U","20251218","1"
"650992U","20251219","1"
"650992U","20251222","1"
"650992U","20251223","1"
"650992U","20251224","1"
"650992U","20251225","2"
"650992U","20251226","2"
"650992U","20251229","1"
"650992U","20251230","1"
"650992U","20251231","1"
"650993U","20251009","1"
"650993U","20251010","1"
"650993U","20251013","1"
"650993U","20251014","1"
"650993U","20251015","1"
"650993U","20251016","1"
"650993U","20251017","1"
"650993U","20251020","1"
"650993U","20251021","1"
"650993U","20251022","1"
"650993U","20251023","1"
"650993U","20251024","1"
"650993U","20251027","1"
"650993U","20251028","1"
"650993U","20251029","1"
"650993U","20251030","1"
"650993U","20251031","1"
"650993U","20251103","1"
"650993U","20251104","1"
"650993U","20251105","1"
"650993U","20251106","1"
"650993U","20251107","1"
"650993U","20251110","1"
"650993U","20251111","1"
"650993U","20251112","1"
"650993U","20251113","1"
"650993U","20251114","1"
"650993U","20251117","1"
"650993U","20251118","1"
"650993U","20251119","1"
"650993U","20251120","1"
"650993U","20251121","1"
"650993U","20251124","1"
"650993U","20251125","1"
"650993U","20251126","1"
"650993U","20251127","1"
"650993U","20251128","1"
"650993U","20251201","1"
"650993U","20251202","1"
"650993U","20251203","1"
"650993U","20251204","1"
"650993U","20251205","1"
"650993U","20251208","2"
"650993U","20251209","1"
"650993U","20251210","1"
"650993U","20251211","1"
"650993U","20251212","1"
"650993U","20251215","1"
"650993U","20251216","1"
"650993U","20251217","1"
"650993U","20251218","1"
"650993U","20251219","1"
"650993U","20251222","1"
"650993U","20251223","1"
"650993U","20251224","1"
"650993U","20251225","2"
"650993U","20251226","2"
"650993U","20251229","1"
"650993U","20251230","1"
"650993U","20251231","1"
"650994U","20251009","1"
"650994U","20251010","1"
"650994U","20251013","1"
"650994U","20251014","1"
"650994U","20251015","1"
"650994U","20251016","1"
"650994U","20251017","1"
"650994U","20251020","1"
"650994U","20251021","1"
"650994U","20251022","1"
"650994U","20251023","1"
"650994U","20251024","1"
"650994U","20251027","1"
"650994U","20251028","1"
"650994U","20251029","1"
"650994U","20251030","1"
"650994U","20251031","1"
"650994U","20251103","1"
"650994U","20251104","1"
"650994U","20251105","1"
"650994U","20251106","1"
"650994U","20251107","1"
"650994U","20251110","1"
"650994U","20251111","1"
"650994U","20251112","1"
"650994U","20251113","1"
"650994U","20251114","1"
"650994U","20251117","1"
"650994U","20251118","1"
"650994U","20251119","1"
"650994U","20251120","1"
"650994U","20251121","1"
"650994U","20251124","1"
"650994U","20251125","1"
"650994U","20251126","1"
"650994U","20251127","1"
"650994U","20251128","1"
"650994U","20251201","1"
"650994U","20251202","1"
"650994U","20251203","1"
"650994U","20251204","1"
"650994U","20251205","1"
"650994U","20251208","2"
"650994U","20251209","1"
"650994U","20251210","1"
"650994U","20251211","1"
"650994U","20251212","1"
"650994U","20251215","1"
"650994U","20251216","1"
"650994U","20251217","1"
"650994U","20251218","1"
"650994U","20251219","1"
"650994U","20251222","1"
"650994U","20251223","1"
"650994U","20251224","1"
"650994U","20251225","2"
"650994U","20251226","2"
"650994U","20251229","1"
"650994U","20251230","1"
"650994U","20251231","1"
"650995U","20251009","1"
"650995U","20251010","1"
"650995U","20251013","1"
"650995U","20251014","1"
"650995U","20251015","1"
"650995U","20251016","1"
"650995U","20251017","1"
"650995U","20251020","1"
"650995U","20251021","1"
"650995U","20251022","1"
"650995U","20251023","1"
"650995U","20251024","1"
"650995U","20251027","1"
"650995U","20251028","1"
"650995U","20251029","1"
"650995U","20251030","1"
"650995U","20251031","1"
"650995U","20251103","1"
"650995U","20251104","1"
"650995U","20251105","1"
"650995U","20251106","1"
"650995U","20251107","1"
"650995U","20251110","1"
"650995U","20251111","1"
"650995U","20251112","1"
"650995U","20251113","1"
"650995U","20251114","1"
"650995U","20251117","1"
"650995U","20251118","1"
"650995U","20251119","1"
"650995U","20251120","1"
"650995U","20251121","1"
"650995U","20251124","1"
"650995U","20251125","1"
"650995U","20251126","1"
"650995U","20251127","1"
"650995U","20251128","1"
"650995U","20251201","1"
"650995U","20251202","1"
"650995U","20251203","1"
"650995U","20251204","1"
"650995U","20251205","1"
"650995U","20251208","2"
"650995U","20251209","1"
"650995U","20251210","1"
"650995U","20251211","1"
"650995U","20251212","1"
"650995U","20251215","1"
"650995U","20251216","1"
"650995U","20251217","1"
"650995U","20251218","1"
"650995U","20251219","1"
"650995U","20251222","1"
"650995U","20251223","1"
"650995U","20251224","1"
"650995U","20251225","2"
"650995U","20251226","2"
"650995U","20251229","1"
"650995U","20251230","1"
"650995U","20251231","1"
"651004U","20251011","1"
"651004U","20251018","1"
"651004U","20251025","1"
"651004U","20251101","2"
"651004U","20251108","1"
"651004U","20251115","1"
"651004U","20251122","1"
"651004U","20251129","1"
"651004U","20251206","1"
"651004U","20251213","1"
"651004U","20251220","1"
"651004U","20251227","1"
"651006U","20251019","1"
"651006U","20251026","1"
"651006U","20251101","1"
"651006U","20251102","1"
"651006U","20251109","1"
"651006U","20251116","1"
"651006U","20251123","1"
"651006U","20251130","1"
"651006U","20251207","1"
"651006U","20251208","1"
"651006U","20251214","1"
"651006U","20251221","1"
"651006U","20251225","1"
"651006U","20251226","1"
"651006U","20251228","1"
"651009U","20251019","1"
"651009U","20251026","1"
"651009U","20251101","1"
"651009U","20251102","1"
"651009U","20251109","1"
"651009U","20251116","1"
"651009U","20251123","1"
"651009U","20251130","1"
"651009U","20251207","1"
"651009U","20251208","1"
"651009U","20251214","1"
"651009U","20251221","1"
"651009U","20251225","1"
"651009U","20251226","1"
"651009U","20251228","1"
"651010U","20251019","1"
"651010U","20251026","1"
"651010U","20251101","1"
"651010U","20251102","1"
"651010U","20251109","1"
"651010U","20251116","1"
"651010U","20251123","1"
"651010U","20251130","1"
"651010U","20251207","1"
"651010U","20251208","1"
"651010U","20251214","1"
"651010U","20251221","1"
"651010U","20251225","1"
"651010U","20251226","1"
"651010U","20251228","1"
"651014U","20251009","1"
"651014U","20251010","1"
"651014U","20251013","1"
"651014U","20251014","1"
"651014U","20251015","1"
"651014U","20251016","1"
"651014U","20251017","1"
"651014U","20251020","1"
"651014U","20251021","1"
"651014U","20251022","1"
"651014U","20251023","1"
"651014U","20251024","1"
"651014U","20251027","1"
"651014U","20251028","1"
"651014U","20251029","1"
"651014U","20251030","1"
"651014U","20251031","1"
"651014U","20251103","1"
"651014U","20251104","1"
"651014U","20251105","1"
"651014U","20251106","1"
"651014U","20251107","1"
"651014U","20251110","1"
"651014U","20251111","1"
"651014U","20251112","1"
"651014U","20251113","1"
"651014U","20251114","1"
"651014U","20251117","1"
"651014U","20251118","1"
"651014U","20251119","1"
"651014U","20251120","1"
"651014U","20251121","1"
"651014U","20251124","1"
"651014U","20251125","1"
"651014U","20251126","1"
"651014U","20251127","1"
"651014U","20251128","1"
"651014U","20251201","1"
"651014U","20251202","1"
"651014U","20251203","1"
"651014U","20251204","1"
"651014U","20251205","1"
"651014U","20251208","2"
"651014U","20251209","1"
"651014U","20251210","1"
"651014U","20251211","1"
"651014U","20251212","1"
"651014U","20251215","1"
"651014U","20251216","1"
"651014U","20251217","1"
"651014U","20251218","1"
"651014U","20251219","1"
"651014U","20251222","1"
"651014U","20251223","1"
"651014U","20251224","1"
"651014U","20251225","2"
"651014U","20251226","2"
"651014U","20251229","1"
"651014U","20251230","1"
"651014U","20251231","1"
"651015U","20251009","1"
"651015U","20251010","1"
"651015U","20251013","1"
"651015U","20251014","1"
"651015U","20251015","1"
"651015U","20251016","1"
"651015U","20251017","1"
"651015U","20251020","1"
"651015U","20251021","1"
"651015U","20251022","1"
"651015U","20251023","1"
"651015U","20251024","1"
"651015U","20251027","1"
"651015U","20251028","1"
"651015U","20251029","1"
"651015U","20251030","1"
"651015U","20251031","1"
"651015U","20251103","1"
"651015U","20251104","1"
"651015U","20251105","1"
"651015U","20251106","1"
"651015U","20251107","1"
"651015U","20251110","1"
"651015U","20251111","1"
"651015U","20251112","1"
"651015U","20251113","1"
"651015U","20251114","1"
"651015U","20251117","1"
"651015U","20251118","1"
"651015U","20251119","1"
"651015U","20251120","1"
"651015U","20251121","1"
"651015U","20251124","1"
"651015U","20251125","1"
"651015U","20251126","1"
"651015U","20251127","1"
"651015U","20251128","1"
"651015U","20251201","1"
"651015U","20251202","1"
"651015U","20251203","1"
"651015U","20251204","1"
"651015U","20251205","1"
"651015U","20251208","2"
"651015U","20251209","1"
"651015U","20251210","1"
"651015U","20251211","1"
"651015U","20251212","1"
"651015U","20251215","1"
"651015U","20251216","1"
"651015U","20251217","1"
"651015U","20251218","1"
"651015U","20251219","1"
"651015U","20251222","1"
"651015U","20251223","1"
"651015U","20251224","1"
"651015U","20251225","2"
"651015U","20251226","2"
"651015U","20251229","1"
"651015U","20251230","1"
"651015U","20251231","1"
"651025U","20251009","1"
"651025U","20251010","1"
"651025U","20251013","1"
"651025U","20251014","1"
"651025U","20251016","1"
"651025U","20251017","1"
"651025U","20251020","1"
"651025U","20251021","1"
"651025U","20251023","1"
"651025U","20251024","1"
"651025U","20251027","1"
"651025U","20251028","1"
"651025U","20251030","1"
"651025U","20251031","1"
"651025U","20251103","1"
"651025U","20251104","1"
"651025U","20251106","1"
"651025U","20251107","1"
"651025U","20251110","1"
"651025U","20251111","1"
"651025U","20251113","1"
"651025U","20251114","1"
"651025U","20251117","1"
"651025U","20251118","1"
"651025U","20251120","1"
"651025U","20251121","1"
"651025U","20251124","1"
"651025U","20251125","1"
"651025U","20251127","1"
"651025U","20251128","1"
"651025U","20251201","1"
"651025U","20251202","1"
"651025U","20251204","1"
"651025U","20251205","1"
"651025U","20251208","2"
"651025U","20251209","1"
"651025U","20251211","1"
"651025U","20251212","1"
"651025U","20251215","1"
"651025U","20251216","1"
"651025U","20251218","1"
"651025U","20251219","1"
"651025U","20251222","1"
"651025U","20251223","1"
"651025U","20251225","2"
"651025U","20251226","2"
"651025U","20251229","1"
"651025U","20251230","1"
"651032U","20251019","1"
"651032U","20251026","1"
"651032U","20251101","1"
"651032U","20251102","1"
"651032U","20251109","1"
"651032U","20251116","1"
"651032U","20251123","1"
"651032U","20251130","1"
"651032U","20251207","1"
"651032U","20251208","1"
"651032U","20251214","1"
"651032U","20251221","1"
"651032U","20251225","1"
"651032U","20251226","1"
"651032U","20251228","1"
"651083U","20251009","1"
"651083U","20251010","1"
"651083U","20251013","1"
"651083U","20251014","1"
"651083U","20251015","1"
"651083U","20251016","1"
"651083U","20251017","1"
"651083U","20251020","1"
"651083U","20251021","1"
"651083U","20251022","1"
"651083U","20251023","1"
"651083U","20251024","1"
"651083U","20251027","1"
"651083U","20251028","1"
"651083U","20251029","1"
"651083U","20251030","1"
"651083U","20251031","1"
"651083U","20251103","1"
"651083U","20251104","1"
"651083U","20251105","1"
"651083U","20251106","1"
"651083U","20251107","1"
"651083U","20251110","1"
"651083U","20251111","1"
"651083U","20251112","1"
"651083U","20251113","1"
"651083U","20251114","1"
"651083U","20251117","1"
"651083U","20251118","1"
"651083U","20251119","1"
"651083U","20251120","1"
"651083U","20251121","1"
"651083U","20251124","1"
"651083U","20251125","1"
"651083U","20251126","1"
"651083U","20251127","1"
"651083U","20251128","1"
"651083U","20251201","1"
"651083U","20251202","1"
"651083U","20251203","1"
"651083U","20251204","1"
"651083U","20251205","1"
"651083U","20251208","2"
"651083U","20251209","1"
"651083U","20251210","1"
"651083U","20251211","1"
"651083U","20251212","1"
"651083U","20251215","1"
"651083U","20251216","1"
"651083U","20251217","1"
"651083U","20251218","1"
"651083U","20251219","1"
"651083U","20251222","1"
"651083U","20251223","1"
"651083U","20251224","1"
"651083U","20251225","2"
"651083U","20251226","2"
"651083U","20251229","1"
"651083U","20251230","1"
"651083U","20251231","1"
"651111U","20251011","1"
"651111U","20251018","1"
"651111U","20251025","1"
"651111U","20251101","2"
"651111U","20251108","1"
"651111U","20251115","1"
"651111U","20251122","1"
"651111U","20251129","1"
"651111U","20251206","1"
"651111U","20251213","1"
"651111U","20251220","1"
"651111U","20251227","1"
"651112U","20251011","1"
"651112U","20251018","1"
"651112U","20251025","1"
"651112U","20251101","2"
"651112U","20251108","1"
"651112U","20251115","1"
"651112U","20251122","1"
"651112U","20251129","1"
"651112U","20251206","1"
"651112U","20251213","1"
"651112U","20251220","1"
"651112U","20251227","1"
"651113U","20251011","1"
"651113U","20251018","1"
"651113U","20251025","1"
"651113U","20251101","2"
"651113U","20251108","1"
"651113U","20251115","1"
"651113U","20251122","1"
"651113U","20251129","1"
"651113U","20251206","1"
"651113U","20251213","1"
"651113U","20251220","1"
"651113U","20251227","1"
"651114U","20251011","1"
"651114U","20251018","1"
"651114U","20251025","1"
"651114U","20251101","2"
"651114U","20251108","1"
"651114U","20251115","1"
"651114U","20251122","1"
"651114U","20251129","1"
"651114U","20251206","1"
"651114U","20251213","1"
"651114U","20251220","1"
"651114U","20251227","1"
"651115U","20251011","1"
"651115U","20251018","1"
"651115U","20251025","1"
"651115U","20251101","2"
"651115U","20251108","1"
"651115U","20251115","1"
"651115U","20251122","1"
"651115U","20251129","1"
"651115U","20251206","1"
"651115U","20251213","1"
"651115U","20251220","1"
"651115U","20251227","1"
"651116U","20251019","1"
"651116U","20251026","1"
"651116U","20251101","1"
"651116U","20251102","1"
"651116U","20251109","1"
"651116U","20251116","1"
"651116U","20251123","1"
"651116U","20251130","1"
"651116U","20251207","1"
"651116U","20251208","1"
"651116U","20251214","1"
"651116U","20251221","1"
"651116U","20251225","1"
"651116U","20251226","1"
"651116U","20251228","1"
"651153U","20251009","1"
"651153U","20251010","1"
"651153U","20251013","1"
"651153U","20251014","1"
"651153U","20251015","1"
"651153U","20251016","1"
"651153U","20251017","1"
"651153U","20251020","1"
"651153U","20251021","1"
"651153U","20251022","1"
"651153U","20251023","1"
"651153U","20251024","1"
"651153U","20251027","1"
"651153U","20251028","1"
"651153U","20251029","1"
"651153U","20251030","1"
"651153U","20251031","1"
"651153U","20251103","1"
"651153U","20251104","1"
"651153U","20251105","1"
"651153U","20251106","1"
"651153U","20251107","1"
"651153U","20251110","1"
"651153U","20251111","1"
"651153U","20251112","1"
"651153U","20251113","1"
"651153U","20251114","1"
"651153U","20251117","1"
"651153U","20251118","1"
"651153U","20251119","1"
"651153U","20251120","1"
"651153U","20251121","1"
"651153U","20251124","1"
"651153U","20251125","1"
"651153U","20251126","1"
"651153U","20251127","1"
"651153U","20251128","1"
"651153U","20251201","1"
"651153U","20251202","1"
"651153U","20251203","1"
"651153U","20251204","1"
"651153U","20251205","1"
"651153U","20251208","2"
"651153U","20251209","1"
"651153U","20251210","1"
"651153U","20251211","1"
"651153U","20251212","1"
"651153U","20251215","1"
"651153U","20251216","1"
"651153U","20251217","1"
"651153U","20251218","1"
"651153U","20251219","1"
"651153U","20251222","1"
"651153U","20251223","1"
"651153U","20251224","1"
"651153U","20251225","2"
"651153U","20251226","2"
"651153U","20251229","1"
"651153U","20251230","1"
"651153U","20251231","1"
"651160U","20251019","1"
"651160U","20251026","1"
"651160U","20251101","1"
"651160U","20251102","1"
"651160U","20251109","1"
"651160U","20251116","1"
"651160U","20251123","1"
"651160U","20251130","1"
"651160U","20251207","1"
"651160U","20251208","1"
"651160U","20251214","1"
"651160U","20251221","1"
"651160U","20251225","1"
"651160U","20251226","1"
"651160U","20251228","1"
"651164U","20251019","1"
"651164U","20251026","1"
"651164U","20251101","1"
"651164U","20251102","1"
"651164U","20251109","1"
"651164U","20251116","1"
"651164U","20251123","1"
"651164U","20251130","1"
"651164U","20251207","1"
"651164U","20251208","1"
"651164U","20251214","1"
"651164U","20251221","1"
"651164U","20251225","1"
"651164U","20251226","1"
"651164U","20251228","1"
"651165U","20251019","1"
"651165U","20251026","1"
"651165U","20251101","1"
"651165U","20251102","1"
"651165U","20251109","1"
"651165U","20251116","1"
"651165U","20251123","1"
"651165U","20251130","1"
"651165U","20251207","1"
"651165U","20251208","1"
"651165U","20251214","1"
"651165U","20251221","1"
"651165U","20251225","1"
"651165U","20251226","1"
"651165U","20251228","1"
"651167U","20251019","1"
"651167U","20251026","1"
"651167U","20251101","1"
"651167U","20251102","1"
"651167U","20251109","1"
"651167U","20251116","1"
"651167U","20251123","1"
"651167U","20251130","1"
"651167U","20251207","1"
"651167U","20251208","1"
"651167U","20251214","1"
"651167U","20251221","1"
"651167U","20251225","1"
"651167U","20251226","1"
"651167U","20251228","1"
"651171U","20251009","1"
"651171U","20251010","1"
"651171U","20251013","1"
"651171U","20251014","1"
"651171U","20251015","1"
"651171U","20251016","1"
"651171U","20251017","1"
"651171U","20251020","1"
"651171U","20251021","1"
"651171U","20251022","1"
"651171U","20251023","1"
"651171U","20251024","1"
"651171U","20251027","1"
"651171U","20251028","1"
"651171U","20251029","1"
"651171U","20251030","1"
"651171U","20251031","1"
"651171U","20251103","1"
"651171U","20251104","1"
"651171U","20251105","1"
"651171U","20251106","1"
"651171U","20251107","1"
"651171U","20251110","1"
"651171U","20251111","1"
"651171U","20251112","1"
"651171U","20251113","1"
"651171U","20251114","1"
"651171U","20251117","1"
"651171U","20251118","1"
"651171U","20251119","1"
"651171U","20251120","1"
"651171U","20251121","1"
"651171U","20251124","1"
"651171U","20251125","1"
"651171U","20251126","1"
"651171U","20251127","1"
"651171U","20251128","1"
"651171U","20251201","1"
"651171U","20251202","1"
"651171U","20251203","1"
"651171U","20251204","1"
"651171U","20251205","1"
"651171U","20251208","2"
"651171U","20251209","1"
"651171U","20251210","1"
"651171U","20251211","1"
"651171U","20251212","1"
"651171U","20251215","1"
"651171U","20251216","1"
"651171U","20251217","1"
"651171U","20251218","1"
"651171U","20251219","1"
"651171U","20251222","1"
"651171U","20251223","1"
"651171U","20251224","1"
"651171U","20251225","2"
"651171U","20251226","2"
"651171U","20251229","1"
"651171U","20251230","1"
"651171U","20251231","1"
"651172U","20251009","1"
"651172U","20251010","1"
"651172U","20251013","1"
"651172U","20251014","1"
"651172U","20251015","1"
"651172U","20251016","1"
"651172U","20251017","1"
"651172U","20251020","1"
"651172U","20251021","1"
"651172U","20251022","1"
"651172U","20251023","1"
"651172U","20251024","1"
"651172U","20251027","1"
"651172U","20251028","1"
"651172U","20251029","1"
"651172U","20251030","1"
"651172U","20251031","1"
"651172U","20251103","1"
"651172U","20251104","1"
"651172U","20251105","1"
"651172U","20251106","1"
"651172U","20251107","1"
"651172U","20251110","1"
"651172U","20251111","1"
"651172U","20251112","1"
"651172U","20251113","1"
"651172U","20251114","1"
"651172U","20251117","1"
"651172U","20251118","1"
"651172U","20251119","1"
"651172U","20251120","1"
"651172U","20251121","1"
"651172U","20251124","1"
"651172U","20251125","1"
"651172U","20251126","1"
"651172U","20251127","1"
"651172U","20251128","1"
"651172U","20251201","1"
"651172U","20251202","1"
"651172U","20251203","1"
"651172U","20251204","1"
"651172U","20251205","1"
"651172U","20251208","2"
"651172U","20251209","1"
"651172U","20251210","1"
"651172U","20251211","1"
"651172U","20251212","1"
"651172U","20251215","1"
"651172U","20251216","1"
"651172U","20251217","1"
"651172U","20251218","1"
"651172U","20251219","1"
"651172U","20251222","1"
"651172U","20251223","1"
"651172U","20251224","1"
"651172U","20251225","2"
"651172U","20251226","2"
"651172U","20251229","1"
"651172U","20251230","1"
"651172U","20251231","1"
"651197U","20251019","1"
"651197U","20251026","1"
"651197U","20251101","1"
"651197U","20251102","1"
"651197U","20251109","1"
"651197U","20251116","1"
"651197U","20251123","1"
"651197U","20251130","1"
"651197U","20251207","1"
"651197U","20251208","1"
"651197U","20251214","1"
"651197U","20251221","1"
"651197U","20251225","1"
"651197U","20251226","1"
"651197U","20251228","1"
"651200U","20251019","1"
"651200U","20251026","1"
"651200U","20251101","1"
"651200U","20251102","1"
"651200U","20251109","1"
"651200U","20251116","1"
"651200U","20251123","1"
"651200U","20251130","1"
"651200U","20251207","1"
"651200U","20251208","1"
"651200U","20251214","1"
"651200U","20251221","1"
"651200U","20251225","1"
"651200U","20251226","1"
"651200U","20251228","1"
"651225U","20251013","1"
"651225U","20251020","1"
"651225U","20251027","1"
"651225U","20251103","1"
"651225U","20251110","1"
"651225U","20251117","1"
"651225U","20251124","1"
"651225U","20251201","1"
"651225U","20251208","2"
"651225U","20251215","1"
"651225U","20251222","1"
"651225U","20251229","1"
"651242U","20251009","1"
"651242U","20251010","1"
"651242U","20251013","1"
"651242U","20251014","1"
"651242U","20251015","1"
"651242U","20251016","1"
"651242U","20251017","1"
"651242U","20251020","1"
"651242U","20251021","1"
"651242U","20251022","1"
"651242U","20251023","1"
"651242U","20251024","1"
"651242U","20251027","1"
"651242U","20251028","1"
"651242U","20251029","1"
"651242U","20251030","1"
"651242U","20251031","1"
"651242U","20251103","1"
"651242U","20251104","1"
"651242U","20251105","1"
"651242U","20251106","1"
"651242U","20251107","1"
"651242U","20251110","1"
"651242U","20251111","1"
"651242U","20251112","1"
"651242U","20251113","1"
"651242U","20251114","1"
"651242U","20251117","1"
"651242U","20251118","1"
"651242U","20251119","1"
"651242U","20251120","1"
"651242U","20251121","1"
"651242U","20251124","1"
"651242U","20251125","1"
"651242U","20251126","1"
"651242U","20251127","1"
"651242U","20251128","1"
"651242U","20251201","1"
"651242U","20251202","1"
"651242U","20251203","1"
"651242U","20251204","1"
"651242U","20251205","1"
"651242U","20251208","2"
"651242U","20251209","1"
"651242U","20251210","1"
"651242U","20251211","1"
"651242U","20251212","1"
"651242U","20251215","1"
"651242U","20251216","1"
"651242U","20251217","1"
"651242U","20251218","1"
"651242U","20251219","1"
"651242U","20251222","1"
"651242U","20251223","1"
"651242U","20251224","1"
"651242U","20251225","2"
"651242U","20251226","2"
"651242U","20251229","1"
"651242U","20251230","1"
"651242U","20251231","1"
"651243U","20251009","1"
"651243U","20251010","1"
"651243U","20251013","1"
"651243U","20251014","1"
"651243U","20251015","1"
"651243U","20251016","1"
"651243U","20251017","1"
"651243U","20251020","1"
"651243U","20251021","1"
"651243U","20251022","1"
"651243U","20251023","1"
"651243U","20251024","1"
"651243U","20251027","1"
"651243U","20251028","1"
"651243U","20251029","1"
"651243U","20251030","1"
"651243U","20251031","1"
"651243U","20251103","1"
"651243U","20251104","1"
"651243U","20251105","1"
"651243U","20251106","1"
"651243U","20251107","1"
"651243U","20251110","1"
"651243U","20251111","1"
"651243U","20251112","1"
"651243U","20251113","1"
"651243U","20251114","1"
"651243U","20251117","1"
"651243U","20251118","1"
"651243U","20251119","1"
"651243U","20251120","1"
"651243U","20251121","1"
"651243U","20251124","1"
"651243U","20251125","1"
"651243U","20251126","1"
"651243U","20251127","1"
"651243U","20251128","1"
"651243U","20251201","1"
"651243U","20251202","1"
"651243U","20251203","1"
"651243U","20251204","1"
"651243U","20251205","1"
"651243U","20251208","2"
"651243U","20251209","1"
"651243U","20251210","1"
"651243U","20251211","1"
"651243U","20251212","1"
"651243U","20251215","1"
"651243U","20251216","1"
"651243U","20251217","1"
"651243U","20251218","1"
"651243U","20251219","1"
"651243U","20251222","1"
"651243U","20251223","1"
"651243U","20251224","1"
"651243U","20251225","2"
"651243U","20251226","2"
"651243U","20251229","1"
"651243U","20251230","1"
"651243U","20251231","1"
"651267U","20251011","1"
"651267U","20251018","1"
"651267U","20251025","1"
"651267U","20251101","2"
"651267U","20251108","1"
"651267U","20251115","1"
"651267U","20251122","1"
"651267U","20251129","1"
"651267U","20251206","1"
"651267U","20251213","1"
"651267U","20251220","1"
"651267U","20251227","1"
"651269U","20251011","1"
"651269U","20251018","1"
"651269U","20251025","1"
"651269U","20251101","2"
"651269U","20251108","1"
"651269U","20251115","1"
"651269U","20251122","1"
"651269U","20251129","1"
"651269U","20251206","1"
"651269U","20251213","1"
"651269U","20251220","1"
"651269U","20251227","1"
"651270U","20251011","1"
"651270U","20251018","1"
"651270U","20251025","1"
"651270U","20251101","2"
"651270U","20251108","1"
"651270U","20251115","1"
"651270U","20251122","1"
"651270U","20251129","1"
"651270U","20251206","1"
"651270U","20251213","1"
"651270U","20251220","1"
"651270U","20251227","1"
"651271U","20251011","1"
"651271U","20251018","1"
"651271U","20251025","1"
"651271U","20251101","2"
"651271U","20251108","1"
"651271U","20251115","1"
"651271U","20251122","1"
"651271U","20251129","1"
"651271U","20251206","1"
"651271U","20251213","1"
"651271U","20251220","1"
"651271U","20251227","1"
"651273U","20251011","1"
"651273U","20251018","1"
"651273U","20251025","1"
"651273U","20251101","2"
"651273U","20251108","1"
"651273U","20251115","1"
"651273U","20251122","1"
"651273U","20251129","1"
"651273U","20251206","1"
"651273U","20251213","1"
"651273U","20251220","1"
"651273U","20251227","1"
"651275U","20251011","1"
"651275U","20251018","1"
"651275U","20251025","1"
"651275U","20251101","2"
"651275U","20251108","1"
"651275U","20251115","1"
"651275U","20251122","1"
"651275U","20251129","1"
"651275U","20251206","1"
"651275U","20251213","1"
"651275U","20251220","1"
"651275U","20251227","1"
"651277U","20251009","1"
"651277U","20251010","1"
"651277U","20251011","1"
"651277U","20251012","1"
"651277U","20251013","1"
"651277U","20251014","1"
"651277U","20251015","1"
"651277U","20251016","1"
"651277U","20251017","1"
"651277U","20251018","1"
"651277U","20251019","1"
"651277U","20251020","1"
"651277U","20251021","1"
"651277U","20251022","1"
"651277U","20251023","1"
"651277U","20251024","1"
"651277U","20251025","1"
"651277U","20251026","1"
"651277U","20251027","1"
"651277U","20251028","1"
"651277U","20251029","1"
"651277U","20251030","1"
"651277U","20251031","1"
"651277U","20251101","2"
"651277U","20251102","1"
"651277U","20251103","1"
"651277U","20251104","1"
"651277U","20251105","1"
"651277U","20251106","1"
"651277U","20251107","1"
"651277U","20251108","1"
"651277U","20251109","1"
"651277U","20251110","1"
"651277U","20251111","1"
"651277U","20251112","1"
"651277U","20251113","1"
"651277U","20251114","1"
"651277U","20251115","1"
"651277U","20251116","1"
"651277U","20251117","1"
"651277U","20251118","1"
"651277U","20251119","1"
"651277U","20251120","1"
"651277U","20251121","1"
"651277U","20251122","1"
"651277U","20251123","1"
"651277U","20251124","1"
"651277U","20251125","1"
